geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,freq,prct,anteil_pos,anteil_pos_diff,anteil_pos_all,anteil_pos_mean2w,pop,inz_entries,inzsumTotal,entries_diff_abs,entries_diff_inz,prct_diff,entries_diff_pct,type,version,datum_unit,datum_dboardformated,timeframe_all,nachweismethode,timeframe_2w,timeframe_4w,sum2w,sum4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,anteil_pos_2w,anteil_pos_4w,entries_diff_last_age,entries_diff_last,type_variant,entries_diff_week
CH,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8738791,NA,NA,NA,NA,NA,NA,COVID19Test,2023-11-28_06-00-38,isoweek,2020-19,TRUE,PCR,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9110,,NA
CH,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8738791,NA,NA,NA,NA,NA,NA,COVID19Test,2023-11-28_06-00-38,isoweek,2020-20,TRUE,PCR,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9110,,NA
CH,202021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8738791,NA,NA,NA,NA,NA,NA,COVID19Test,2023-11-28_06-00-38,isoweek,2020-21,TRUE,PCR,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9110,,NA
CH,202022,26345,206,26139,26345,1,100,0.8,NA,0.8,NA,8738791,301.47,301.47,26345,301.47,NA,NA,COVID19Test,2023-11-28_06-00-38,isoweek,2020-22,TRUE,PCR,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9110,,1
CH,202023,25653,154,25499,51998,1,100,0.6,-0.20000000000000007,0.7,0.3,8738791,293.55,595.03,-692,-7.92,0,-2.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-23,TRUE,PCR,FALSE,FALSE,51998,NA,NA,NA,25999,NA,297.51,NA,NA,NA,595.03,NA,0.69,NA,7,9110,,0
CH,202024,35718,221,35497,87716,1,100,0.6,0,0.7,0.3,8738791,408.73,1003.75,10065,115.18,0,39.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-24,TRUE,PCR,FALSE,FALSE,61371,NA,NA,NA,30685.5,NA,351.14,NA,NA,NA,702.28,NA,0.61,NA,7,9110,,0
CH,202025,48257,203,48054,135973,1,100,0.4,-0.19999999999999996,0.6,0.3,8738791,552.22,1555.97,12539,143.49,0,35.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-25,TRUE,PCR,FALSE,FALSE,83975,135973,NA,NA,41987.5,33993.25,480.47,388.99,NA,NA,960.95,1555.97,0.5,0.58,7,9110,,0
CH,202026,57316,393,56923,193289,1,100,0.7,0.29999999999999993,0.6,0.3,8738791,655.88,2211.85,9059,103.66,0,18.8,COVID19Test,2023-11-28_06-00-38,isoweek,2020-26,TRUE,PCR,FALSE,FALSE,105573,166944,NA,NA,52786.5,41736,604.05,477.59,NA,NA,1208.1,1910.38,0.56,0.58,7,9110,,0
CH,202027,69899,751,69148,263188,1,100,1.1,0.40000000000000013,0.7,0.4,8738791,799.87,3011.72,12583,143.99,0,22,COVID19Test,2023-11-28_06-00-38,isoweek,2020-27,TRUE,PCR,FALSE,FALSE,127215,211190,NA,NA,63607.5,52797.5,727.88,604.17,NA,NA,1455.75,2416.7,0.9,0.74,7,9110,,0
CH,202028,49434,766,48668,312622,1,100,1.5,0.3999999999999999,0.9,0.6,8738791,565.68,3577.41,-20465,-234.19,0,-29.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-28,TRUE,PCR,FALSE,FALSE,119333,224906,NA,NA,59666.5,56226.5,682.78,643.41,NA,NA,1365.56,2573.65,1.27,0.94,7,9110,,0
CH,202029,42569,841,41728,355191,1,100,2,0.5,1,0.9,8738791,487.13,4064.53,-6865,-78.55,0,-13.9,COVID19Test,2023-11-28_06-00-38,isoweek,2020-29,TRUE,PCR,FALSE,FALSE,92003,219218,NA,NA,46001.5,54804.5,526.41,627.14,NA,NA,1052.81,2508.56,1.75,1.25,7,9110,,0
CH,202030,35532,921,34611,390723,1,100,2.6,0.6000000000000001,1.1,1.1,8738791,406.6,4471.13,-7037,-80.53,0,-16.5,COVID19Test,2023-11-28_06-00-38,isoweek,2020-30,TRUE,PCR,FALSE,FALSE,78101,197434,NA,NA,39050.5,49358.5,446.86,564.82,NA,NA,893.73,2259.28,2.26,1.66,7,9110,,0
CH,202031,37359,1311,36048,428082,1,100,3.5,0.8999999999999999,1.3,1.5,8738791,427.51,4898.64,1827,20.91,0,5.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-31,TRUE,PCR,FALSE,FALSE,72891,164894,NA,NA,36445.5,41223.5,417.05,471.73,NA,NA,834.11,1886.92,3.06,2.33,7,9110,,0
CH,202032,38689,1267,37422,466771,1,100,3.3,-0.20000000000000018,1.5,1.7,8738791,442.73,5341.37,1330,15.22,0,3.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-32,TRUE,PCR,FALSE,FALSE,76048,154149,NA,NA,38024,38537.25,435.12,440.99,NA,NA,870.23,1763.96,3.39,2.82,7,9110,,0
CH,202033,41690,1693,39997,508461,1,100,4.1,0.7999999999999998,1.7,1.8,8738791,477.07,5818.44,3001,34.34,0,7.8,COVID19Test,2023-11-28_06-00-38,isoweek,2020-33,TRUE,PCR,FALSE,FALSE,80379,153270,NA,NA,40189.5,38317.5,459.9,438.48,NA,NA,919.8,1753.9,3.68,3.39,7,9110,,0
CH,202034,57494,2083,55411,565955,1,100,3.6,-0.49999999999999956,1.9,1.9,8738791,657.92,6476.35,15804,180.85,0,37.9,COVID19Test,2023-11-28_06-00-38,isoweek,2020-34,TRUE,PCR,FALSE,FALSE,99184,175232,NA,NA,49592,43808,567.49,501.31,NA,NA,1134.99,2005.22,3.81,3.63,7,9110,,0
CH,202035,73382,2293,71089,639337,1,100,3.1,-0.5,2,1.7,8738791,839.73,7316.08,15888,181.81,0,27.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-35,TRUE,PCR,FALSE,FALSE,130876,211255,NA,NA,65438,52813.75,748.82,604.36,NA,NA,1497.64,2417.44,3.34,3.47,7,9110,,0
CH,202036,87134,2703,84431,726471,1,100,3.1,0,2.2,1.6,8738791,997.09,8313.18,13752,157.36,0,18.7,COVID19Test,2023-11-28_06-00-38,isoweek,2020-36,TRUE,PCR,FALSE,FALSE,160516,259700,NA,NA,80258,64925,918.41,742.95,NA,NA,1836.82,2971.81,3.11,3.38,7,9110,,2
CH,202037,90524,3236,87288,816995,1,100,3.6,0.5,2.3,1.7,8738791,1035.89,9349.06,3390,38.8,0,3.9,COVID19Test,2023-11-28_06-00-38,isoweek,2020-37,TRUE,PCR,FALSE,FALSE,177658,308534,NA,NA,88829,77133.5,1016.49,882.66,NA,NA,2032.98,3530.63,3.34,3.34,7,9110,,0
CH,202038,84605,3204,81401,901600,1,100,3.8,0.19999999999999973,2.5,1.8,8738791,968.15,10317.22,-5919,-67.74,0,-6.5,COVID19Test,2023-11-28_06-00-38,isoweek,2020-38,TRUE,PCR,FALSE,FALSE,175129,335645,NA,NA,87564.5,83911.25,1002.02,960.22,NA,NA,2004.04,3840.86,3.68,3.41,7,9110,,1
CH,202039,67999,2507,65492,969599,1,100,3.7,-0.09999999999999964,2.6,1.9,8738791,778.13,11095.34,-16606,-190.02,0,-19.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-39,TRUE,PCR,FALSE,FALSE,152604,330262,NA,NA,76302,82565.5,873.14,944.82,NA,NA,1746.28,3779.26,3.74,3.53,7,9110,,0
CH,202040,67764,3620,64144,1037363,1,100,5.3,1.5999999999999996,2.7,2.3,8738791,775.44,11870.78,-235,-2.69,0,-0.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-40,TRUE,PCR,FALSE,FALSE,135763,310892,NA,NA,67881.5,77723,776.78,889.4,NA,NA,1553.57,3557.61,4.51,4.04,7,9110,,1
CH,202041,89353,8939,80414,1126716,1,100,10,4.7,3.3,4,8738791,1022.49,12893.27,21589,247.05,0,31.9,COVID19Test,2023-11-28_06-00-38,isoweek,2020-41,TRUE,PCR,FALSE,FALSE,157117,309721,NA,NA,78558.5,77430.25,898.96,886.05,NA,NA,1797.93,3544.21,7.99,5.9,7,9110,,-1
CH,202042,126497,19429,107068,1253213,1,100,15.4,5.4,4.5,6.6,8738791,1447.53,14340.81,37144,425.04,0,41.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-42,TRUE,PCR,FALSE,FALSE,215850,351613,NA,NA,107925,87903.25,1235.01,1005.9,NA,NA,2470.02,4023.59,13.14,9.81,7,9110,,0
CH,202043,177165,39986,137179,1430378,1,100,22.6,7.200000000000001,6.8,9.8,8738791,2027.34,16368.15,50668,579.81,0,40.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-43,TRUE,PCR,FALSE,FALSE,303662,460779,NA,NA,151831,115194.75,1737.44,1318.2,NA,NA,3474.87,5272.8,19.57,15.62,7,9110,,-1
CH,202044,217284,57528,159756,1647662,1,100,26.5,3.8999999999999986,9.4,12.4,8738791,2486.43,18854.58,40119,459.09,0,22.6,COVID19Test,2023-11-28_06-00-38,isoweek,2020-44,TRUE,PCR,FALSE,FALSE,394449,610299,NA,NA,197224.5,152574.75,2256.89,1745.95,NA,NA,4513.77,6983.79,24.72,20.63,7,9110,,-1
CH,202045,203523,54086,149437,1851185,1,100,26.6,0.10000000000000142,11.3,13.3,8738791,2328.96,21183.54,-13761,-157.47,0,-6.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-45,TRUE,PCR,FALSE,FALSE,420807,724469,NA,NA,210403.5,181117.25,2407.7,2072.57,NA,NA,4815.39,8290.27,26.52,23.61,7,9110,,-1
CH,202046,161343,39233,122110,2012528,1,100,24.3,-2.3000000000000007,12.3,12.8,8738791,1846.29,23029.82,-42180,-482.67,0,-20.7,COVID19Test,2023-11-28_06-00-38,isoweek,2020-46,TRUE,PCR,FALSE,FALSE,364866,759315,NA,NA,182433,189828.75,2087.62,2172.25,NA,NA,4175.25,8689.02,25.58,25.13,7,9110,,1
CH,202047,132178,27851,104327,2144706,1,100,21.1,-3.1999999999999993,12.8,11.4,8738791,1512.54,24542.37,-29165,-333.75,0,-18.1,COVID19Test,2023-11-28_06-00-38,isoweek,2020-47,TRUE,PCR,FALSE,FALSE,293521,714328,NA,NA,146760.5,178582,1679.41,2043.55,NA,NA,3358.83,8174.22,22.85,25.02,7,9110,,-2
CH,202048,126622,22757,103865,2271328,1,100,18,-3.1000000000000014,13.1,9.8,8738791,1448.96,25991.33,-5556,-63.58,0,-4.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-48,TRUE,PCR,FALSE,FALSE,258800,623666,NA,NA,129400,155916.5,1480.75,1784.19,NA,NA,2961.51,7136.75,19.55,23.08,7,9110,,0
CH,202049,126031,22690,103341,2397359,1,100,18,0,13.4,9,8738791,1442.2,27433.53,-591,-6.76,0,-0.5,COVID19Test,2023-11-28_06-00-38,isoweek,2020-49,TRUE,PCR,FALSE,FALSE,252653,546174,NA,NA,126326.5,136543.5,1445.58,1562.5,NA,NA,2891.17,6249.99,17.99,20.6,7,9110,,0
CH,202050,145396,24451,120945,2542755,1,100,16.8,-1.1999999999999993,13.6,8.7,8738791,1663.8,29097.33,19365,221.6,0,15.4,COVID19Test,2023-11-28_06-00-38,isoweek,2020-50,TRUE,PCR,FALSE,FALSE,271427,530227,NA,NA,135713.5,132556.75,1553,1516.88,NA,NA,3106,6067.51,17.37,18.44,7,9110,,0
CH,202051,175058,23496,151562,2717813,1,100,13.4,-3.4000000000000004,13.6,7.5,8738791,2003.23,31100.56,29662,339.43,0,20.4,COVID19Test,2023-11-28_06-00-38,isoweek,2020-51,TRUE,PCR,FALSE,FALSE,320454,573107,NA,NA,160227,143276.75,1833.51,1639.55,NA,NA,3667.03,6558.2,14.96,16.3,7,9110,,1
CH,202052,139446,19211,120235,2857259,1,100,13.8,0.40000000000000036,13.6,6.8,8738791,1595.71,32696.27,-35612,-407.52,0,-20.3,COVID19Test,2023-11-28_06-00-38,isoweek,2020-52,TRUE,PCR,FALSE,FALSE,314504,585931,NA,NA,157252,146482.75,1799.47,1676.24,NA,NA,3598.94,6704.94,13.58,15.33,7,9110,,0
CH,202053,102931,18018,84913,2960190,1,100,17.5,3.6999999999999993,13.7,7.7,8738791,1177.86,33874.14,-36515,-417.85,0,-26.2,COVID19Test,2023-11-28_06-00-38,isoweek,2020-53,TRUE,PCR,FALSE,FALSE,242377,562831,NA,NA,121188.5,140707.75,1386.79,1610.15,NA,NA,2773.58,6440.6,15.36,15.13,7,9110,,0
CH,202101,119900,18056,101844,3080090,1,100,15.1,-2.4000000000000004,13.8,8.1,8738791,1372.04,35246.18,16969,194.18,0,16.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-01,TRUE,PCR,FALSE,FALSE,222831,537335,NA,NA,111415.5,134333.75,1274.95,1537.21,NA,NA,2549.91,6148.85,16.19,14.66,7,9110,,0
CH,202102,106675,12755,93920,3186765,1,100,12,-3.0999999999999996,13.7,6.8,8738791,1220.71,36466.89,-13225,-151.33,0,-11,COVID19Test,2023-11-28_06-00-38,isoweek,2021-02,TRUE,PCR,FALSE,FALSE,226575,468952,NA,NA,113287.5,117238,1296.37,1341.58,NA,NA,2592.75,5366.33,13.6,14.51,7,9110,,0
CH,202103,117712,10889,106823,3304477,1,100,9.3,-2.6999999999999993,13.5,5.3,8738791,1347.01,37813.89,11037,126.3,0,10.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-03,TRUE,PCR,FALSE,FALSE,224387,447218,NA,NA,112193.5,111804.5,1283.86,1279.4,NA,NA,2567.71,5117.62,10.54,13.35,7,9110,,-1
CH,202104,120211,9551,110660,3424688,1,100,7.9,-1.4000000000000004,13.4,4.3,8738791,1375.6,39189.49,2499,28.59,0,2.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-04,TRUE,PCR,FALSE,FALSE,237923,464498,NA,NA,118961.5,116124.5,1361.3,1328.84,NA,NA,2722.61,5315.36,8.59,11.03,7,9110,,0
CH,202105,134061,8706,125355,3558749,1,100,6.5,-1.4000000000000004,13.1,3.6,8738791,1534.09,40723.59,13850,158.49,0,11.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-05,TRUE,PCR,FALSE,FALSE,254272,478659,NA,NA,127136,119664.75,1454.85,1369.35,NA,NA,2909.69,5477.41,7.18,8.75,7,9110,,0
CH,202106,143154,6977,136177,3701903,1,100,4.9,-1.5999999999999996,12.8,2.8,8738791,1638.14,42361.73,9093,104.05,0,6.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-06,TRUE,PCR,FALSE,FALSE,277215,515138,NA,NA,138607.5,128784.5,1586.12,1473.71,NA,NA,3172.24,5894.84,5.66,7.01,7,9110,,1
CH,202107,129310,6026,123284,3831213,1,100,4.7,-0.20000000000000018,12.5,2.4,8738791,1479.72,43841.45,-13844,-158.42,0,-9.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-07,TRUE,PCR,FALSE,FALSE,272464,526736,NA,NA,136232,131684,1558.93,1506.89,NA,NA,3117.87,6027.56,4.77,5.93,7,9110,,0
CH,202108,122943,6029,116914,3954156,1,100,4.9,0.20000000000000018,12.3,2.4,8738791,1406.87,45248.32,-6367,-72.85,0,-4.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-08,TRUE,PCR,FALSE,FALSE,252253,529468,NA,NA,126126.5,132367,1443.29,1514.71,NA,NA,2886.59,6058.82,4.78,5.24,7,9110,,0
CH,202109,128609,6160,122449,4082765,1,100,4.8,-0.10000000000000053,12,2.4,8738791,1471.7,46720.02,5666,64.83,0,4.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-09,TRUE,PCR,FALSE,FALSE,251552,524016,NA,NA,125776,131004,1439.28,1499.11,NA,NA,2878.57,5996.44,4.85,4.81,7,9110,,-2
CH,202110,144280,7218,137062,4227045,1,100,5,0.20000000000000018,11.8,2.5,8738791,1651.03,48371.05,15671,179.33,0,12.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-10,TRUE,PCR,FALSE,FALSE,272889,525142,NA,NA,136444.5,131285.5,1561.37,1502.33,NA,NA,3122.73,6009.32,4.9,4.84,7,9110,,-1
CH,202111,160528,8302,152226,4387573,1,100,5.2,0.20000000000000018,11.5,2.5,8738791,1836.96,50208.01,16248,185.93,0,11.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-11,TRUE,PCR,FALSE,FALSE,304808,556360,NA,NA,152404,139090,1743.99,1591.64,NA,NA,3487.99,6366.56,5.09,4.98,7,9110,,0
CH,202112,166977,9679,157298,4554550,1,100,5.8,0.5999999999999996,11.3,2.7,8738791,1910.76,52118.77,6449,73.8,0,4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-12,TRUE,PCR,FALSE,FALSE,327505,600394,NA,NA,163752.5,150098.5,1873.86,1717.61,NA,NA,3747.72,6870.45,5.49,5.22,7,9110,,0
CH,202113,178743,9651,169092,4733293,1,100,5.4,-0.39999999999999947,11.1,2.8,8738791,2045.4,54164.16,11766,134.64,0,7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-13,TRUE,PCR,FALSE,FALSE,345720,650528,NA,NA,172860,162632,1978.08,1861.04,NA,NA,3956.15,7444.14,5.59,5.36,7,9110,,4
CH,202114,135404,11501,123903,4868697,1,100,8.5,3.0999999999999996,11,3.4,8738791,1549.46,55713.62,-43339,-495.94,0,-24.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-14,TRUE,PCR,FALSE,FALSE,314147,641652,NA,NA,157073.5,160413,1797.43,1835.64,NA,NA,3594.86,7342.57,6.73,6.1,7,9110,,-4
CH,202115,130981,12378,118603,4999678,1,100,9.5,1,11,4.5,8738791,1498.85,57212.47,-4423,-50.61,0,-3.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-15,TRUE,PCR,FALSE,FALSE,266385,612105,NA,NA,133192.5,153026.25,1524.15,1751.11,NA,NA,3048.3,7004.46,8.96,7.06,7,9110,,2
CH,202116,132616,12887,119729,5132294,1,100,9.7,0.1999999999999993,11,4.8,8738791,1517.56,58730.02,1635,18.71,0,1.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-16,TRUE,PCR,FALSE,FALSE,263597,577744,NA,NA,131798.5,144436,1508.2,1652.81,NA,NA,3016.4,6611.26,9.58,8.03,7,9110,,1
CH,202117,131517,10931,120586,5263811,1,100,8.3,-1.3999999999999986,10.9,4.5,8738791,1504.98,60235,-1099,-12.58,0,-0.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-17,TRUE,PCR,FALSE,FALSE,264133,530518,NA,NA,132066.5,132629.5,1511.27,1517.71,NA,NA,3022.53,6070.84,9.02,8.99,7,9110,,0
CH,202118,129013,9401,119612,5392824,1,100,7.3,-1.0000000000000009,10.8,3.9,8738791,1476.33,61711.33,-2504,-28.65,0,-1.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-18,TRUE,PCR,FALSE,FALSE,260530,524127,NA,NA,130265,131031.75,1490.65,1499.43,NA,NA,2981.3,5997.71,7.8,8.7,7,9110,,-2
CH,202119,131767,7151,124616,5524591,1,100,5.4,-1.8999999999999995,10.7,3.2,8738791,1507.84,63219.17,2754,31.51,0,2.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-19,TRUE,PCR,FALSE,FALSE,260780,524913,NA,NA,130390,131228.25,1492.08,1501.68,NA,NA,2984.17,6006.7,6.35,7.69,7,9110,,1
CH,202120,135071,6859,128212,5659662,1,100,5.1,-0.3000000000000007,10.6,2.6,8738791,1545.65,64764.82,3304,37.81,0,2.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-20,TRUE,PCR,FALSE,FALSE,266838,527368,NA,NA,133419,131842,1526.74,1508.7,NA,NA,3053.49,6034.79,5.25,6.51,7,9110,,-2
CH,202121,108973,4723,104250,5768635,1,100,4.3,-0.7999999999999998,10.4,2.4,8738791,1247,66011.82,-26098,-298.65,0,-19.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-21,TRUE,PCR,FALSE,FALSE,244044,504824,NA,NA,122022,126206,1396.33,1444.2,NA,NA,2792.65,5776.82,4.75,5.57,7,9110,,-1
CH,202122,109959,3366,106593,5878594,1,100,3.1,-1.1999999999999997,10.3,1.8,8738791,1258.29,67270.11,986,11.29,0,0.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-22,TRUE,PCR,FALSE,FALSE,218932,485770,NA,NA,109466,121442.5,1252.64,1389.69,NA,NA,2505.29,5558.78,3.69,4.55,7,9110,,-1
CH,202123,91731,2323,89408,5970325,1,100,2.5,-0.6000000000000001,10.2,1.4,8738791,1049.7,68319.81,-18228,-208.59,0,-16.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-23,TRUE,PCR,FALSE,FALSE,201690,445734,NA,NA,100845,111433.5,1153.99,1275.16,NA,NA,2307.99,5100.64,2.82,3.87,7,9110,,0
CH,202124,81161,1275,79886,6051486,1,100,1.6,-0.8999999999999999,10.1,1,8738791,928.74,69248.55,-10570,-120.96,0,-11.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-24,TRUE,PCR,FALSE,FALSE,172892,391824,NA,NA,86446,97956,989.22,1120.93,NA,NA,1978.44,4483.73,2.08,2.98,7,9110,,0
CH,202125,70263,778,69485,6121749,1,100,1.1,-0.5,10,0.7,8738791,804.04,70052.59,-10898,-124.7,0,-13.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-25,TRUE,PCR,FALSE,FALSE,151424,353114,NA,NA,75712,88278.5,866.39,1010.19,NA,NA,1732.78,4040.76,1.36,2.19,7,9110,,0
CH,202126,78851,986,77865,6200600,1,100,1.3,0.19999999999999996,9.8,0.6,8738791,902.31,70954.9,8588,98.27,0,12.2,COVID19Test,2023-11-28_06-00-38,isoweek,2021-26,TRUE,PCR,FALSE,FALSE,149114,322006,NA,NA,74557,80501.5,853.17,921.2,NA,NA,1706.35,3684.79,1.18,1.67,7,9110,,0
CH,202127,78047,1921,76126,6278647,1,100,2.5,1.2,9.8,0.9,8738791,893.11,71848.01,-804,-9.2,0,-1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-27,TRUE,PCR,FALSE,FALSE,156898,308322,NA,NA,78449,77080.5,897.71,882.05,NA,NA,1795.42,3528.2,1.85,1.61,7,9110,,0
CH,202128,82268,3624,78644,6360915,1,100,4.4,1.9000000000000004,9.7,1.7,8738791,941.41,72789.42,4221,48.3,0,5.4,COVID19Test,2023-11-28_06-00-38,isoweek,2021-28,TRUE,PCR,FALSE,FALSE,160315,309429,NA,NA,80157.5,77357.25,917.26,885.22,NA,NA,1834.52,3540.87,3.46,2.36,7,9110,,1
CH,202129,76785,4778,72007,6437700,1,100,6.2,1.7999999999999998,9.6,2.6,8738791,878.67,73668.09,-5483,-62.74,0,-6.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-29,TRUE,PCR,FALSE,FALSE,159053,315951,NA,NA,79526.5,78987.75,910.04,903.88,NA,NA,1820.08,3615.5,5.28,3.58,7,9110,,-2
CH,202130,68997,5134,63863,6506697,1,100,7.4,1.2000000000000002,9.6,3.4,8738791,789.55,74457.63,-7788,-89.12,0,-10.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-30,TRUE,PCR,FALSE,FALSE,145782,306097,NA,NA,72891,76524.25,834.11,875.68,NA,NA,1668.22,3502.74,6.8,5.05,7,9110,,2
CH,202131,65644,7189,58455,6572341,1,100,11,3.5999999999999996,9.6,4.6,8738791,751.18,75208.81,-3353,-38.37,0,-4.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-31,TRUE,PCR,FALSE,FALSE,134641,293694,NA,NA,67320.5,73423.5,770.36,840.2,NA,NA,1540.73,3360.81,9.15,7.06,7,9110,,4
CH,202132,75659,13349,62310,6648000,1,100,17.6,6.600000000000001,9.7,7.3,8738791,865.78,76074.6,10015,114.6,0,15.3,COVID19Test,2023-11-28_06-00-38,isoweek,2021-32,TRUE,PCR,FALSE,FALSE,141303,287085,NA,NA,70651.5,71771.25,808.48,821.29,NA,NA,1616.96,3285.18,14.53,10.61,7,9110,,-1
CH,202133,95271,17538,77733,6743271,1,100,18.4,0.7999999999999972,9.8,9,8738791,1090.21,77164.8,19612,224.43,0,25.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-33,TRUE,PCR,FALSE,FALSE,170930,305571,NA,NA,85465,76392.75,978,874.18,NA,NA,1955.99,3496.72,18.07,14.14,7,9110,,2
CH,202134,115369,17756,97613,6858640,1,100,15.4,-2.9999999999999982,9.9,8.4,8738791,1320.19,78485,20098,229.98,0,21.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-34,TRUE,PCR,FALSE,FALSE,210640,351943,NA,NA,105320,87985.75,1205.2,1006.84,NA,NA,2410.4,4027.36,16.76,15.86,7,9110,,0
CH,202135,133716,18513,115203,6992356,1,100,13.8,-1.5999999999999996,10,7.3,8738791,1530.14,80015.14,18347,209.95,0,15.9,COVID19Test,2023-11-28_06-00-38,isoweek,2021-35,TRUE,PCR,FALSE,FALSE,249085,420015,NA,NA,124542.5,105003.75,1425.17,1201.58,NA,NA,2850.34,4806.33,14.56,15.99,7,9110,,1
CH,202136,145545,18606,126939,7137901,1,100,12.8,-1,10.1,6.6,8738791,1665.5,81680.65,11829,135.36,0,8.8,COVID19Test,2023-11-28_06-00-38,isoweek,2021-36,TRUE,PCR,FALSE,FALSE,279261,489901,NA,NA,139630.5,122475.25,1597.82,1401.51,NA,NA,3195.65,5606.05,13.29,14.78,7,9110,,1
CH,202137,138730,13208,125522,7276631,1,100,9.5,-3.3000000000000007,10.1,5.6,8738791,1587.52,83268.17,-6815,-77.98,0,-4.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-37,TRUE,PCR,FALSE,FALSE,284275,533360,NA,NA,142137.5,133340,1626.51,1525.84,NA,NA,3253.02,6103.36,11.19,12.76,7,9110,,2
CH,202138,124740,9459,115281,7401371,1,100,7.6,-1.9000000000000004,10,4.3,8738791,1427.43,84695.59,-13990,-160.09,0,-10.1,COVID19Test,2023-11-28_06-00-38,isoweek,2021-38,TRUE,PCR,FALSE,FALSE,263470,542731,NA,NA,131735,135682.75,1507.47,1552.65,NA,NA,3014.95,6210.6,8.6,11.02,7,9110,,2
CH,202139,121336,7926,113410,7522707,1,100,6.5,-1.0999999999999996,10,3.5,8738791,1388.48,86084.07,-3404,-38.95,0,-2.7,COVID19Test,2023-11-28_06-00-38,isoweek,2021-39,TRUE,PCR,FALSE,FALSE,246076,530351,NA,NA,123038,132587.75,1407.95,1517.23,NA,NA,2815.9,6068.93,7.06,9.28,7,9110,,1
CH,202140,106141,6524,99617,7628848,1,100,6.1,-0.40000000000000036,9.9,3.2,8738791,1214.6,87298.67,-15195,-173.88,0,-12.5,COVID19Test,2023-11-28_06-00-38,isoweek,2021-40,TRUE,PCR,FALSE,FALSE,227477,490947,NA,NA,113738.5,122736.75,1301.54,1404.5,NA,NA,2603.07,5618.02,6.35,7.56,7,9110,,-5
CH,202141,101234,6276,94958,7730082,1,100,6.2,0.10000000000000053,9.9,3.1,8738791,1158.44,88457.11,-4907,-56.16,0,-4.6,COVID19Test,2023-11-28_06-00-38,isoweek,2021-41,TRUE,PCR,FALSE,FALSE,207375,453451,NA,NA,103687.5,113362.75,1186.52,1297.24,NA,NA,2373.04,5188.94,6.17,6.66,7,9110,,-2
