date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-01-27,unknown,fully_vaccinated,0,0,NA,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-01-28,unknown,fully_vaccinated,0,0,NA,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-01-29,unknown,fully_vaccinated,0,0,NA,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-01-30,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-01-31,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-01,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-02,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-03,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-04,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-05,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-06,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-07,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-08,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-09,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-10,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-11,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-12,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-13,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-14,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-15,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-16,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-17,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-18,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-19,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-20,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-21,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-22,unknown,fully_vaccinated,0,0,NA,NA,NA,0,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-23,unknown,fully_vaccinated,0,0,NA,NA,NA,0.14,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-24,unknown,fully_vaccinated,0,0,NA,NA,NA,0.14,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-25,unknown,fully_vaccinated,0,0,NA,NA,NA,0.14,NA,0,0,14.29,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-26,unknown,fully_vaccinated,1,1,NA,NA,NA,0.14,NA,100,2.38,14.29,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-27,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,0,2.27,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-02-28,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,0,2.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-01,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,0,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-02,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-03,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-04,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-05,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-06,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-07,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.13,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-08,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,2.04,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-09,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.04,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-10,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,2.04,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-11,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.96,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-12,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-13,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,1.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-14,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.89,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-15,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.85,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-16,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.82,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-17,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.79,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-18,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.69,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-19,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,0,1.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-20,unknown,fully_vaccinated,0,1,NA,NA,NA,0,NA,NA,1.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-21,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,NA,1.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-22,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,NA,1.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-23,unknown,fully_vaccinated,0,1,NA,NA,NA,0.14,NA,0,1.64,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-24,unknown,fully_vaccinated,1,2,NA,NA,NA,0.14,NA,100,3.23,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-25,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,0,3.12,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-26,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,NA,3.12,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-27,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,0,3.08,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-28,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,3.08,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-29,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,3.03,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-30,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-03-31,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-01,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-02,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,3.03,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-03,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,2.9,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-04,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,2.86,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-05,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,2.74,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-06,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,2.74,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-07,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,2.74,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-08,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,2.7,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-09,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,2.7,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-10,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,NA,2.7,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-11,unknown,fully_vaccinated,0,2,NA,NA,NA,0,NA,0,2.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-12,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,NA,2.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-13,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,NA,2.67,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-14,unknown,fully_vaccinated,0,2,NA,NA,NA,0.14,NA,0,2.6,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-15,unknown,fully_vaccinated,1,3,NA,NA,NA,0.14,NA,100,3.85,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-16,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,0,3.8,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-17,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,NA,3.8,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-18,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,0,3.7,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-19,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,NA,3.7,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-20,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,0,3.66,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-21,unknown,fully_vaccinated,0,3,NA,NA,NA,0.14,NA,NA,3.66,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-22,unknown,fully_vaccinated,1,4,NA,NA,NA,0.14,NA,50,4.76,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-23,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,0,4.71,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-24,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,NA,4.71,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-25,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,0,4.65,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-26,unknown,fully_vaccinated,0,4,NA,NA,NA,0,NA,NA,4.65,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-27,unknown,fully_vaccinated,0,4,NA,NA,NA,0,NA,0,4.55,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-28,unknown,fully_vaccinated,0,4,NA,NA,NA,0,NA,0,4.49,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-29,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,0,4.4,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-04-30,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,0,4.35,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-01,unknown,fully_vaccinated,0,4,NA,NA,NA,0.14,NA,NA,4.35,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-02,unknown,fully_vaccinated,1,5,NA,NA,NA,0.29,NA,100,5.38,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-03,unknown,fully_vaccinated,0,5,NA,NA,NA,0.29,NA,0,5.32,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-04,unknown,fully_vaccinated,0,5,NA,NA,NA,0.29,NA,NA,5.32,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-05,unknown,fully_vaccinated,1,6,NA,NA,NA,0.29,NA,50,6.25,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-06,unknown,fully_vaccinated,0,6,NA,NA,NA,0.14,NA,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-07,unknown,fully_vaccinated,0,6,NA,NA,NA,0.29,NA,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-08,unknown,fully_vaccinated,0,6,NA,NA,NA,0.29,NA,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-09,unknown,fully_vaccinated,0,6,NA,NA,NA,0.14,NA,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-10,unknown,fully_vaccinated,1,7,NA,NA,NA,0.14,NA,100,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-11,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-12,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-13,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-14,unknown,fully_vaccinated,0,7,NA,NA,NA,0,NA,NA,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-15,unknown,fully_vaccinated,0,7,NA,NA,NA,0,NA,NA,7.22,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-16,unknown,fully_vaccinated,0,7,NA,NA,NA,0,NA,0,7.14,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-17,unknown,fully_vaccinated,0,7,NA,NA,NA,0,NA,NA,7.14,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-18,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.14,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-19,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.14,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-20,unknown,fully_vaccinated,0,7,NA,NA,NA,0.14,NA,NA,7.14,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-21,unknown,fully_vaccinated,1,8,NA,NA,NA,0.14,NA,100,8.08,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-22,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,NA,8.08,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-23,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,0,8,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-24,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,NA,8,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-25,unknown,fully_vaccinated,0,8,NA,NA,NA,0,NA,0,7.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-26,unknown,fully_vaccinated,0,8,NA,NA,NA,0,NA,NA,7.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-27,unknown,fully_vaccinated,0,8,NA,NA,NA,0,NA,NA,7.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-28,unknown,fully_vaccinated,0,8,NA,NA,NA,0,NA,NA,7.92,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-29,unknown,fully_vaccinated,0,8,NA,NA,NA,0,NA,0,7.84,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-30,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,NA,7.84,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-05-31,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,NA,7.84,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-01,unknown,fully_vaccinated,0,8,NA,NA,NA,0.14,NA,0,7.77,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-02,unknown,fully_vaccinated,1,9,NA,NA,NA,0.14,NA,100,8.65,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-03,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,NA,8.65,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-04,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,NA,8.65,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-05,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,0,8.57,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-06,unknown,fully_vaccinated,0,9,NA,NA,NA,0,NA,0,8.49,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-07,unknown,fully_vaccinated,0,9,NA,NA,NA,0,NA,NA,8.49,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-08,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,NA,8.49,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-09,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,0,8.41,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-10,unknown,fully_vaccinated,0,9,NA,NA,NA,0.14,NA,0,8.33,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-11,unknown,fully_vaccinated,1,10,NA,NA,NA,0.14,NA,50,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-12,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-13,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-14,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-15,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-16,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-17,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-18,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-19,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-20,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-21,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-22,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-23,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-24,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.09,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-25,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,0,9.01,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-26,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-27,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,limited,2022-11-17_06-08-21
2021-06-28,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-06-29,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-06-30,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-01,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-02,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-03,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-04,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-05,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-06,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-07,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-08,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-09,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-10,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-11,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-12,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,NA,9.01,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-13,unknown,fully_vaccinated,0,10,NA,NA,NA,0,NA,0,8.93,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-14,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,8.93,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-15,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,8.93,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
2021-07-16,unknown,fully_vaccinated,0,10,NA,NA,NA,0.14,NA,NA,8.93,NA,CHFL,COVID19Death,vaccine,intermediate,2022-11-17_06-08-21
